feature,bin,woe,coefficient,exact_points,display_points
CC_UTILIZATION_MEAN,N0,0.3231837965572278,-0.5318031373073291,4.95912446176829,5
CC_UTILIZATION_MEAN,N1,-0.06456415029990616,-0.5318031373073291,-0.9907107364798003,-1
CC_UTILIZATION_MEAN,N2,-0.6800678418285584,-0.5318031373073291,-10.435365590727503,-10
CC_UTILIZATION_MEAN,MISSING,0.04453871994894214,-0.5318031373073291,0.6834286184751072,1
INST_LATE_RATE,N0,0.19627841998291137,-0.6654382733906858,3.7686418284719494,4
INST_LATE_RATE,N1,0.03550457813148238,-0.6654382733906858,0.6817052952647793,1
INST_LATE_RATE,N2,-0.03092753293092943,-0.6654382733906858,-0.5938237849331167,-1
INST_LATE_RATE,N3,-0.09714293254756053,-0.6654382733906858,-1.8651918991962504,-2
INST_LATE_RATE,N4,-0.25507747203565967,-0.6654382733906858,-4.8976124359375035,-5
INST_LATE_RATE,N5,-0.26538818007181936,-0.6654382733906858,-5.0955830818679955,-5
INST_LATE_RATE,N6,-0.3486639335841145,-0.6654382733906858,-6.694518349490789,-7
INST_LATE_RATE,N7,-0.5215930628719991,-0.6654382733906858,-10.014842356848781,-10
INST_LATE_RATE,MISSING,0.4128120047635496,-0.6654382733906858,7.926192744891274,8
NAME_INCOME_TYPE,C0,0.47047041585962573,-0.1443599910085076,1.9596734115948913,2
NAME_INCOME_TYPE,C1,0.10666378713176984,-0.1443599910085076,0.44429188441152445,0
NAME_INCOME_TYPE,C2,-0.1813510367594788,-0.1443599910085076,-0.7553903347001435,-1
NAME_INCOME_TYPE,C3,-0.47982898323668655,-0.1443599910085076,-1.9986551095746372,-2
NAME_INCOME_TYPE,MISSING,0.0,-0.1443599910085076,0.0,0
NAME_INCOME_TYPE,OTHER,0.0,-0.1443599910085076,0.0,0
PREV_REFUSED_RATE,N0,0.1278382170357482,-0.21553580261007302,0.7950320937836599,1
PREV_REFUSED_RATE,N1,-0.014934109228645295,-0.21553580261007302,-0.09287595215383519,0
PREV_REFUSED_RATE,N2,-0.12559251875355262,-0.21553580261007302,-0.7810659868658746,-1
PREV_REFUSED_RATE,N3,-0.16288855342428143,-0.21553580261007302,-1.0130118417255827,-1
PREV_REFUSED_RATE,N4,-0.2779573161850821,-0.21553580261007302,-1.7286300778687897,-2
PREV_REFUSED_RATE,N5,-0.4375643234221049,-0.21553580261007302,-2.721233824139048,-3
PREV_REFUSED_RATE,N6,-0.6284355835228882,-0.21553580261007302,-3.9082714806374708,-4
PREV_REFUSED_RATE,MISSING,0.4328652204658382,-0.21553580261007302,2.6920098741430856,3
PREV_ACCEPTED_RATE,N0,-0.5447386068841604,-0.20386814331592187,-3.204365580431624,-3
PREV_ACCEPTED_RATE,N1,-0.38512618428366574,-0.20386814331592187,-2.2654628723680226,-2
PREV_ACCEPTED_RATE,N2,-0.2750814913521533,-0.20386814331592187,-1.6181369404759003,-2
PREV_ACCEPTED_RATE,N3,-0.14381412721860395,-0.20386814331592187,-0.8459709545372945,-1
PREV_ACCEPTED_RATE,N4,-0.08088477014705686,-0.20386814331592187,-0.4757958590870875,0
PREV_ACCEPTED_RATE,N5,-0.009974930767517617,-0.20386814331592187,-0.0586764448392014,0
PREV_ACCEPTED_RATE,N6,0.14751622897310976,-0.20386814331592187,0.867748165271904,1
